--------- beginning of /dev/log/system
05-04 10:22:43.218 E/ActivityManager(  985): START {cmp=com.xinhe.ocr/.two.activity.credit.reinput.apply.ReInputCustomerApplyBasicSecondActivity u=0} from pid 13198
05-04 10:23:47.070 E/ActivityManager(  985): START {cmp=com.xinhe.ocr/.two.activity.credit.reinput.apply.ReInputCustomerApplyBasicThirdActivity u=0} from pid 13198
05-04 10:24:36.252 E/ActivityManager(  985): START {cmp=com.xinhe.ocr/.two.activity.credit.reinput.apply.ReInputCustomerApplyLinkManActivity u=0} from pid 13198
05-04 10:26:04.229 E/ActivityManager(  985): START {cmp=com.xinhe.ocr/.two.activity.credit.reinput.apply.ReInputCustomerApplyCertificateActivity u=0} from pid 13198
05-04 10:26:17.599 E/ActivityManager(  985): START {cmp=com.xinhe.ocr/.two.activity.credit.reinput.apply.ReInputCustomerApplyOccupationActivity u=0} from pid 13198
--------- beginning of /dev/log/main
05-04 10:26:46.703 E/CoreDaemon( 3308): not Start Daemon in coredaemon
05-04 10:26:46.703 E/CoreDaemon( 3307): not Start Daemon in coredaemon
05-04 10:26:51.277 E/dalvikvm(13765): /system/app/OppoScratch.apk odex has stale dependencies
05-04 10:26:51.328 E/xxx     (13765): {"clientVer":"1.7.4c6f55a_150905","loginToken":"","model":"OPPO R7","osVersion":"V2.1","imei":"868979029233299"}
05-04 10:27:02.002 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.003 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.003 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.003 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.010 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.010 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.011 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.013 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.013 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.014 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.014 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.014 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.041 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.043 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.043 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.043 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.043 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.043 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.044 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.044 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.059 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.060 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.060 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.060 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.060 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.061 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.061 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:02.061 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.982 E/RemoteViews( 2744): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.983 E/RemoteViews( 2744): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.984 E/RemoteViews( 2744): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.985 E/RemoteViews( 2744): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.986 E/RemoteViews( 2744): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.995 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.996 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.996 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.996 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.997 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.998 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.998 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:06.998 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.001 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.002 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.002 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.002 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.002 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.003 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.003 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.003 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.010 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.028 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.028 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.028 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.029 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.031 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.032 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.032 E/RemoteViews(  985): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.064 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.064 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.064 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.064 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.064 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.065 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.065 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.065 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.111 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.112 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.112 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.112 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.112 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.113 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.113 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:07.113 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:27.315 E/RemoteViews( 2479): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
05-04 10:27:27.384 E/RemoteViews( 2070): ANR Warning,RemoteViews can only be used once ,if not ,it may cause ANR in hosts such as Laucher,SystemUI. keys for search <ANR Exception MSG   History>
